Headline,Date,category
"
	            960-prozentige Steigerung der Gewalt: Verheerende Entwicklung seit US-Militäreinsatz in Afrika
	        ","
			5.08.2019 06:15 Uhr
		",afrika
"
	            Terrorgruppe Boko Haram tötet mindestens 65 Menschen bei Angriff auf Begräbnisprozession in Nigeria
	        ","
			29.07.2019 08:08 Uhr
		",afrika
"
	            Tansania erteilt chinesischen Unternehmen Lizenzen für den Bau von Goldraffinerien
	        ","
			26.07.2019 06:00 Uhr
		",afrika
"
	            Sudan: Militär und Opposition unterzeichnen Einigungserklärung 
	        ","
			17.07.2019 21:31 Uhr
		",afrika
"
	            ""Befreit eure Eierstöcke!"" - Tansanias Präsident fordert mehr Kinder
	        ","
			14.07.2019 12:22 Uhr
		",afrika
"
	            Mindestens 26 Opfer bei Anschlag auf Hotel in Somalia
	        ","
			13.07.2019 11:05 Uhr
		",afrika
"
	            ""Wegen der Historie"" – Bundesratspräsident will in Namibia Kolonialvergangenheit ansprechen
	        ","
			10.07.2019 22:46 Uhr
		",afrika
"
	            Afrikanische Staats- und Regierungschefs starten bahnbrechende 55-Nationen-Handelszone
	        ","
			9.07.2019 06:00 Uhr
		",afrika
"
	            Nach Luftangriff auf Migrantenlager in Libyen: USA blockieren Erklärung des UN-Sicherheitsrats
	        ","
			4.07.2019 14:32 Uhr
		",afrika
"
	            Erfolg für Demonstranten: Algeriens Parlamentspräsident zurückgetreten
	        ","
			2.07.2019 20:44 Uhr
		",afrika
"
	            Neue Front im Libyen-Konflikt: Privatarmee von General Haftar legt sich mit Ankara an
	        ","
			1.07.2019 20:50 Uhr
		",afrika
"
	            EU-Kommissar fordert Familienplanung in Afrika gegen Bevölkerungsexplosion 
	        ","
			29.06.2019 08:00 Uhr
		",afrika
"
	            Kampf um Libyen: Abgeschossener Pilot als Veteran der US-Luftwaffe identifiziert
	        ","
			28.06.2019 06:45 Uhr
		",afrika
"
	            Kommt bald das erste Retorten-Nashorn? Wissenschaftler wollen bedrohte Art retten (Video)
	        ","
			26.06.2019 09:59 Uhr
		",afrika
"
	            Äthiopiens Regierung bestätigt Tod von Regionalpräsident bei Putschversuch
	        ","
			23.06.2019 12:02 Uhr
		",afrika
"
	            Nach Tod von Ex-Präsident Mursi: Ägyptische Sicherheitskräfte in hoher Alarmbereitschaft 
	        ","
			17.06.2019 22:49 Uhr
		",afrika
"
	            Ägypten: Ex-Präsident Mursi stirbt vor Gericht
	        ","
			17.06.2019 18:07 Uhr
		",afrika
"
	            Nach Dutzenden Toten bei Protesten: Afrikanische Union suspendiert den Sudan
	        ","
			8.06.2019 11:39 Uhr
		",afrika
"
	            Sudan-Konflikt: Blutige Zerschlagung der Proteste, Vergewaltigungen und Überfälle auf Krankenhäuser
	        ","
			5.06.2019 17:35 Uhr
		",afrika
"
	            Tansania führt Verbot von Plastiktüten ein
	        ","
			1.06.2019 15:20 Uhr
		",afrika
"
	            Neues Freihandelsabkommen nährt Hoffnung für afrikanische Wirtschaft
	        ","
			31.05.2019 14:00 Uhr
		",afrika
"
	            Südafrika erlässt CO2-Steuer 
	        ","
			30.05.2019 10:54 Uhr
		",afrika
"
	            Vernichtendes Urteil: Experten bezeichnen Simbabwes Ökonomie als ""Voodoo-Wirtschaft""
	        ","
			26.05.2019 07:15 Uhr
		",afrika
"
	            Drama in Burkina Faso: Frankreich ehrt tote Elite-Soldaten - Unverständnis für Abenteuer-Touristen
	        ","
			14.05.2019 22:40 Uhr
		",afrika
"
	            Sudanesische Militärführung will Scharia-Gesetze konsequent einführen 
	        ","
			9.05.2019 22:57 Uhr
		",afrika
"
	            Libysche Nationalarmee behauptet, portugiesischen Piloten abgeschossen zu haben
	        ","
			7.05.2019 22:43 Uhr
		",afrika
"
	            Drastischer Anstieg der Zahl von Ebola-Fällen in Kongo beunruhigt Experten
	        ","
			1.05.2019 09:33 Uhr
		",afrika
"
	            Pentagon außer Kontrolle? - Geheimniskrämerei um Afrika-Einsätze des US-Militärs (Video)
	        ","
			29.04.2019 06:30 Uhr
		",afrika
"
	            Treffen afrikanischer Länder: Forderung nach Waffenstillstand in Libyen und Reformen im Sudan
	        ","
			25.04.2019 22:40 Uhr
		",afrika
"
	            Ägypter haben entschieden: Präsident Al-Sisi soll mehr Macht bekommen
	        ","
			24.04.2019 09:24 Uhr
		",afrika
"
	            Südafrika: ""Wählt keine Weißen"" (Video)
	        ","
			24.04.2019 06:00 Uhr
		",afrika
"
	            Südafrika im größten wirtschaftlichen und sozialen Niedergang seit zwölf Jahren
	        ","
			20.04.2019 13:25 Uhr
		",afrika
"
	            Referendum über Verfassungsänderungen in Ägypten: Staatsoberhaupt kann mehr Befugnisse bekommen
	        ","
			20.04.2019 11:11 Uhr
		",afrika
"
	            Mehr als 200 Tote bei Kämpfen in Libyen - UN-Sicherheitsrat tagt 
	        ","
			18.04.2019 23:10 Uhr
		",afrika
"
	            Vizeministerpräsident warnt vor langem Bürgerkrieg in Libyen
	        ","
			18.04.2019 10:59 Uhr
		",afrika
"
	            Nach Umsturz im Sudan: Neu eingesetzter Chef des Militärrats ist guter Freund der Saudis
	        ","
			17.04.2019 17:08 Uhr
		",afrika
"
	            Nach Zyklon ""Idai"" droht in Mosambik Hunger
	        ","
			14.04.2019 09:34 Uhr
		",afrika
"
	             Sudans Militär wechselt Führung aus – Proteste gehen weiter
	        ","
			13.04.2019 15:19 Uhr
		",afrika
"
	            Eine gute Diktatur für den Sudan? (Video)
	        ","
			13.04.2019 10:01 Uhr
		",afrika
"
	            Kein Interesse an Spannungen mit dem Iran: Ägypten will nicht Teil arabischer NATO werden
	        ","
			12.04.2019 16:47 Uhr
		",afrika
"
	            Libyen-Krieg: Frankreich und Italien kämpfen um Marktanteile für ihre Energiekonzerne
	        ","
			12.04.2019 14:04 Uhr
		",afrika
"
	            Sudans Präsident Umar al-Baschir abgesetzt – Ausnahmezustand verhängt
	        ","
			11.04.2019 14:12 Uhr
		",afrika
"
	            Anzeichen für einen Putsch im Sudan verdichten sich
	        ","
			11.04.2019 09:01 Uhr
		",afrika
"
	            UNO: Mehr als 2.800 Libyer nach Eskalation der Gewalt in Tripolis vertrieben
	        ","
			9.04.2019 10:48 Uhr
		",afrika
"
	            Libyen: Der von der NATO zerstörte Staat versinkt im Bürgerkrieg (Video)
	        ","
			8.04.2019 19:01 Uhr
		",afrika
"
	            ""Stich in den Rücken"" – Frankreich unterstützt Offensive in Libyen gegen UN-anerkannte Regierung
	        ","
			8.04.2019 16:22 Uhr
		",afrika
"
	            US-Außenminister Pompeo: ""Keine militärische Lösung in Libyen!""
	        ","
			8.04.2019 10:46 Uhr
		",afrika
"
	            Gesundheitsministerium Libyen (GNA) : Mindestens 20 Tote und weitere Verletzte bei Zusammenstößen
	        ","
			7.04.2019 15:49 Uhr
		",afrika
"
	            Die neue ""Afrikapolitik"" der Bundesregierung: Ein bunter Strauß aus Plastikblumen
	        ","
			6.04.2019 08:15 Uhr
		",afrika
"
	            UN-Sicherheitsrat fordert Ende der Kämpfe in Libyen
	        ","
			6.04.2019 08:10 Uhr
		",afrika
"
	            Bericht: Ostlibysche Streitkräfte nehmen Internationalen Flughafen Tripolis ein
	        ","
			5.04.2019 22:10 Uhr
		",afrika
"
	            Libyscher Außenminister: Wir fordern Putin auf, in Libyen einzugreifen und zu vermitteln
	        ","
			5.04.2019 12:34 Uhr
		",afrika
"
	            Einflussreicher libyscher General Haftar marschiert auf Tripolis vor
	        ","
			5.04.2019 10:30 Uhr
		",afrika
"
	            Menschenrechtsorganisation: EU unterstützt Zwangsarbeit in Eritrea
	        ","
			5.04.2019 06:00 Uhr
		",afrika
