Headline,Date,category
"
	            Linken-Politikerin Heike Hänsel fordert Asyl für Assange und Behandlung in Charité wie bei Nawalny
	        ","
			8.09.2020 15:42 Uhr
		",europa
"
	            Grenzschutz von Weißrussland: Oppositionspolitikerin Kolesnikowa an der Grenze festgenommen
	        ","
			8.09.2020 13:16 Uhr
		",europa
"
	            Wegen Causa Nawalny: London lädt russischen Botschafter vor
	        ","
			8.09.2020 12:16 Uhr
		",europa
"
	            Lukaschenko gibt russischen Medien großes Interview – darunter auch RT
	        ","
			8.09.2020 11:33 Uhr
		",europa
"
	            Farage droht mit Wiederbelebung von Brexit-Partei falls London bei Krisengesprächen mit EU nachgibt
	        ","
			8.09.2020 06:00 Uhr
		",europa
"
	            Fall Nawalny: Russische Ärztekammer will gemeinsame ärztliche Beratung, Nawalnys Frau Julia lehnt ab
	        ","
			7.09.2020 20:57 Uhr
		",europa
"
	            Künstliches Koma beendet: Charité meldet Verbesserung des Zustands von Alexei Nawalny
	        ","
			7.09.2020 17:09 Uhr
		",europa
"
	            Immer einen kühlen Kopf bewahren: Extremsportler aus Österreich knackt Weltrekord in Eiskabine
	        ","
			7.09.2020 15:43 Uhr
		",europa
"
	            Warum reden Politiker und nicht Ärzte über Fall Nawalny? – Fragen der Russischen Botschaft an Maas
	        ","
			7.09.2020 15:17 Uhr
		",europa
"
	            Auslieferung von Assange in die USA: Fortführung des Prozesses nach ""Corona-Pause"" in London
	        ","
			7.09.2020 14:47 Uhr
		",europa
"
	            Medienberichte: Oppositionspolitikerin Kolesnikowa in Minsk verschwunden
	        ","
			7.09.2020 13:37 Uhr
		",europa
"
	            Weißrussland: Proteste dauern an – Hunderte Festnahmen am Sonntag
	        ","
			7.09.2020 12:28 Uhr
		",europa
"
	            Vizepremierminister: Schottland muss unabhängig sein, um sich von Corona-Krise zu erholen
	        ","
			7.09.2020 11:52 Uhr
		",europa
"
	            Riesenteleskop auf Teneriffa nimmt gestochen scharfe Bilder der Sonne auf
	        ","
			6.09.2020 21:38 Uhr
		",europa
"
	            Kinder mit Waffen: Wie die jüngsten Gangmitglieder in Stockholm ihr Taschengeld aufbessern
	        ","
			6.09.2020 21:05 Uhr
		",europa
