Headline,Date,category
"
	            USA schreiben Belohnung für Hinweise auf Wahlbeeinflussung aus
	        ","
			7.08.2020 16:08 Uhr
		",nordamerika
"
	            Kritik aus den Reihen der US-Demokraten: Trump hat Putsch in Venezuela vermasselt
	        ","
			6.08.2020 13:32 Uhr
		",nordamerika
"
	            Facebook löscht Video von Donald Trump wegen ""Falschinformationen"" zu COVID-19
	        ","
			6.08.2020 07:26 Uhr
		",nordamerika
"
	            USA: Drei Häftlinge retten Gefängniswärter, der wegen Herzinfarktes zusammenbricht
	        ","
			5.08.2020 15:18 Uhr
		",nordamerika
"
	            Körperkamera-Aufnahmen mit weiteren Details von George Floyds Verhaftung aufgetaucht
	        ","
			5.08.2020 06:30 Uhr
		",nordamerika
"
	            Amnesty International wirft US-Polizei schwere Menschenrechtsverletzungen vor
	        ","
			4.08.2020 20:18 Uhr
		",nordamerika
"
	            USA: Energienachfrage bricht auf 30-Jahrestief ein
	        ","
			4.08.2020 11:48 Uhr
		",nordamerika
"
	            Dokumente freigegeben: Clinton soll Epsteins ""Orgien-Insel"" mit ""jungen Mädchen"" besucht haben
	        ","
			3.08.2020 14:11 Uhr
		",nordamerika
"
	            Minneapolis kapituliert vor Kriminellen: ""Tun Sie, was sie Ihnen sagen""
	        ","
			3.08.2020 10:27 Uhr
		",nordamerika
"
	            ""Todesstrafe!"" – Trump besteht auf Hinrichtung des Boston-Bombers
	        ","
			2.08.2020 14:04 Uhr
		",nordamerika
"
	            US-Berufungsgericht kippt Todesurteil gegen Boston-Bomber Dschochar Zarnajew
	        ","
			1.08.2020 09:37 Uhr
		",nordamerika
"
	            Nach großem Twitter-Hack: US-Polizei nimmt 17-jährigen ""Drahtzieher"" fest
	        ","
			1.08.2020 08:32 Uhr
		",nordamerika
"
	            Donald Trump will Videoplattform TikTok in USA verbieten
	        ","
			1.08.2020 06:32 Uhr
		",nordamerika
"
	            US-Außenministerium fordert für 2021 doppelt so viel Geld für ""Kampf gegen russische Propaganda""
	        ","
			31.07.2020 10:51 Uhr
		",nordamerika
"
	            ""Wegen Corona-Krise"" – Trump bringt Verschiebung der US-Präsidentschaftswahlen ins Spiel
	        ","
			30.07.2020 15:22 Uhr
		",nordamerika
"
	            Pünktlich zu US-Wahlen 2020: Barbie-Hersteller präsentiert Puppen für zukünftige Politikerinnen
	        ","
			30.07.2020 06:30 Uhr
		",nordamerika
"
	            Virales Video: Hurrikan ""Hanna"" bringt Teile von Trumps Mauer zu Mexiko zum Einsturz
	        ","
			28.07.2020 10:57 Uhr
		",nordamerika
"
	            Polizeigewalt gegen Journalisten in Seattle: Opfer spricht von Absicht (Video)
	        ","
			28.07.2020 10:22 Uhr
		",nordamerika
"
	            Konflikt mit China: USA nehmen Finanzierung von Seltenerdminen wieder auf
	        ","
			27.07.2020 22:25 Uhr
		",nordamerika
"
	            Trumps Sicherheitsberater Robert O'Brien positiv auf Corona getestet
	        ","
			27.07.2020 22:04 Uhr
		",nordamerika
"
	            Hurrikan ""Hanna"" trifft in Texas auf Land
	        ","
			26.07.2020 13:16 Uhr
		",nordamerika
"
	            Seattle: Vandalismus, Brandstiftungen und Zusammenstöße mit Sicherheitskräften
	        ","
			26.07.2020 08:16 Uhr
		",nordamerika
"
	            Epsteins Häuser in New York und Palm Beach stehen für 110 Millionen US-Dollar zum Verkauf
	        ","
			25.07.2020 07:30 Uhr
		",nordamerika
"
	            Epstein-Skandal: US-Richterin genehmigt Freigabe versiegelter Dokumente im Fall Ghislaine Maxwell
	        ","
			24.07.2020 15:44 Uhr
		",nordamerika
"
	            Pompeos Kreuzzug gegen Peking: ""Entweder die freie Welt verändert China oder China die freie Welt""
	        ","
			24.07.2020 12:06 Uhr
		",nordamerika
"
	            USA: Spezialeinheiten der Bundespolizei für Einmarsch nach Seattle in Bereitschaft
	        ","
			24.07.2020 11:25 Uhr
		",nordamerika
"
	            Pompeo: ""Wir sind spät dran in der Arktis, werden aber dennoch Erfolg haben""
	        ","
			24.07.2020 09:33 Uhr
		",nordamerika
"
	            Während Berichterstattung über Proteste in Portland: Russische Journalisten schwer angegriffen
	        ","
			23.07.2020 22:47 Uhr
		",nordamerika
"
	            Mordanschlag auf US-Richterfamilie: Verbindungen zu Epstein und Deutscher Bank?
	        ","
			23.07.2020 20:19 Uhr
		",nordamerika
