Headline,Date,category
"
	            Maduro: Direkte Gespräche mit Trump nötig, Pompeo ist miserabler Berater für US-Präsident
	        ","
			22.01.2020 09:06 Uhr
		",amerika
"
	            Venezuelas ""Interimspräsident"" Guaidó will eigenen ""TeleSUR""-Sender in Miami gründen
	        ","
			21.01.2020 22:45 Uhr
		",amerika
"
	            Bolivianische Putschregierung benennt Militärschule nach den Mördern Che Guevaras
	        ","
			20.01.2020 19:46 Uhr
		",amerika
"
	            Blutiger Jahresbeginn bei NATO-Partner Kolumbien: 20 soziale Aktivisten in zwei Wochen ermordet
	        ","
			17.01.2020 19:20 Uhr
		",amerika
"
	            Venezuela: US-Sanktionen gegen Parlamentsabgeordnete der Opposition
	        ","
			14.01.2020 08:44 Uhr
		",amerika
"
	            Brasilien und die Menschenrechte im ersten Regierungsjahr von Jair Bolsonaro
	        ","
			12.01.2020 18:06 Uhr
		",amerika
"
	            EU für Sanktionen gegen Beteiligte an Wahlen zum venezolanischen Parlamentspräsidium
	        ","
			12.01.2020 15:13 Uhr
		",amerika
"
	            Auswärtiges Amt betätigt sich als Propaganda-Sprachrohr für Guaidó: ""Maduro-Regime hat versucht ...""
	        ","
			7.01.2020 17:47 Uhr
		",amerika
"
	            Rauchwolken von Buschbränden in Australien erreichen Chile und Argentinien
	        ","
			7.01.2020 12:55 Uhr
		",amerika
"
	            Die Angst der Putschisten: Boliviens Machthaberin warnt vor Rückkehr der ""Wilden""
	        ","
			7.01.2020 09:57 Uhr
		",amerika
"
	            Maduro: Venezuela exportiert Erdöl und Gold künftig in Landes-Kryptowährung Petro
	        ","
			6.01.2020 06:30 Uhr
		",amerika
"
	            Selbst ernannter ""Präsident"" Juan Guaidó als Parlamentspräsident von Venezuela abgewählt
	        ","
			5.01.2020 21:56 Uhr
		",amerika
"
	            Venezuela: ""Interimspräsident"" Guaidó muss sich Wiederwahl zum Parlamentspräsidenten stellen
	        ","
			4.01.2020 12:46 Uhr
		",amerika
"
	            Mission erfüllt: Venezolanische Regierung verkündet Fertigstellung von drei Millionen Wohnungen
	        ","
			3.01.2020 06:30 Uhr
		",amerika
"
	            Freundschaftsspiel zwischen mexikanischen Gefängnisinsassen mündet in Kämpfen mit 16 Toten
	        ","
			2.01.2020 14:24 Uhr
		",amerika
"
	            Bolivien: Putschistenführer gibt Vereinbarung mit Armee und Polizei zum Sturz von Morales zu
	        ","
			1.01.2020 12:45 Uhr
		",amerika
